permutation,error_mean,error_best,error_std,individual_trials
"(3, 1, 0, 4, 2)",3.8186025832586052,2.538668310279705,0.9960192962810462,"[4.672041634760368, 4.602279825842788, 2.7615472630849376, 2.9484132805175394, 4.471332138736636, 3.6236969827166647, 3.55077850337781, 3.355483122977538, 3.8090779546712685, 4.123873291816603, 3.696331020243902, 3.831410293193355, 3.2200014448265986, 7.3488674493849375, 2.9620921952469916, 3.456498930970626, 4.111497931746273, 2.719669359225965, 4.136421197539328, 2.538668310279705, 4.0985542796804975, 2.5669530374203084, 3.9355001978655273, 4.960348453190353, 3.444991055259999, 3.2919074491744382, 2.83163440869181, 3.1978790979665015, 4.5496799012081635, 5.740647486140733]"
"(3, 1, 2, 0, 4)",4.2914839104796005,2.6936667260730545,1.1230458421495404,"[5.7589380439641396, 3.1427101825223605, 3.577431034892458, 3.6278795654321447, 5.171743813423952, 3.7425812263852674, 6.940397121993886, 5.45889378211073, 5.587570374016771, 5.762277988709562, 3.1947963963415327, 3.655695582016869, 3.7396745745994666, 4.078052743939249, 3.5623266963818145, 3.8475012481455684, 5.036005737012009, 2.740589594630526, 6.313354965194595, 2.732776993488475, 4.308494672675359, 3.0952340479631646, 3.8115952023482036, 4.452090675214115, 5.21390957319962, 3.0225400979418926, 2.6936667260730545, 4.35442972631332, 4.88303822683261, 5.238320700625314]"
"(3, 1, 2, 4, 0)",2.954831702692421,2.03474045549521,0.5881026731925532,"[3.852148106977775, 2.909147737163501, 2.03474045549521, 2.4525612024236505, 2.800513657253911, 3.505944618630137, 2.599399321279902, 2.7921737035919514, 3.2796231986039417, 3.2299769114002683, 3.3366666305717376, 2.24572494723487, 2.4516608011254446, 3.1559742920864093, 2.7146639899320544, 2.742764656693677, 2.6864686715703443, 2.7419986735121005, 2.7811136461559074, 2.4863920191218427, 3.3785514872895783, 2.320077158640135, 2.7654628192539827, 3.633682187262895, 2.668360976238044, 2.7021129430486925, 2.066115528309288, 4.619218469515065, 3.737395750882476, 3.954316519507836]"
"(3, 1, 4, 0, 2)",3.2330492114259726,1.750382874402072,0.9734303299890625,"[4.439837348736139, 2.134186963747583, 2.3500022147528172, 2.961283293148327, 3.7525757257343337, 4.11119271588528, 3.2205230017040885, 4.57381631432348, 3.802546099470683, 3.7944029178730556, 2.827869127576532, 2.8237903925303667, 2.4949658026265182, 4.426937013643743, 2.0553329552725215, 2.1395873349660457, 2.8889550666170933, 2.5532125085535924, 4.400021398361358, 2.8582101936275413, 4.791006924994895, 1.9608492867262393, 2.7754364061477452, 2.7663345874655123, 2.9184571735790508, 1.8272872004197385, 1.750382874402072, 4.775475347832588, 4.944697211787518, 3.8723009402727167]"
"(3, 1, 4, 2, 0)",3.284959583357027,2.029598014919707,0.8366967866580263,"[5.362103340530884, 2.702806326343664, 4.864869074940298, 2.533307574405795, 3.0222699777379645, 3.9715133551359747, 2.2074266198336536, 3.249077190824754, 3.035406155378842, 4.435160953901402, 3.3003635680314876, 2.029598014919707, 3.000703385930371, 3.1617164604761565, 2.7596312029687615, 2.5804534109972175, 2.204689006236784, 3.655473207848412, 3.8755020039387333, 3.225224984274257, 2.6589583326328774, 2.2305468560719843, 2.7714345245126806, 3.8226603837156583, 2.879515430786103, 2.649241723996696, 3.3138002924292405, 4.510656516454807, 4.408766837610255, 4.125910787845404]"
"(3, 2, 0, 1, 4)",4.373903091962235,3.0497950555828592,0.9541740283482961,"[7.36487951554863, 3.7629336572721583, 3.841670397037471, 3.3679886586893972, 4.836687204425583, 4.1462339329729705, 3.801391133589805, 4.163922258815428, 4.633650579360323, 6.069842611339275, 4.598480822250179, 3.849462399115442, 3.8633974557936623, 4.29348864320733, 3.0497950555828592, 4.372749847065083, 4.060012766161617, 3.290822236259856, 5.398978343593252, 3.8639137429087067, 4.520605249407286, 3.4686692786924467, 5.076578911676244, 4.124147770409082, 4.382255675680766, 3.3272094867360553, 3.172556261240111, 5.9421945263806615, 5.540118604166944, 5.032455733488389]"
"(3, 2, 0, 4, 1)",4.178646719030775,3.049958523001632,0.6361025390000347,"[5.178184351800938, 3.9694569126866472, 3.906122079143187, 4.763177056288723, 5.2245971047288, 4.671388308513079, 3.9275146687296103, 4.134577408026902, 4.286395850008178, 4.814778458919999, 3.80215358102528, 4.003149963008253, 3.524962218955277, 4.828956718117592, 3.049958523001632, 3.6423341826480624, 3.4174120848995155, 3.431839358636471, 5.673049972378183, 3.672627197431413, 4.805913338129017, 3.7102708284132087, 4.2318463656919105, 3.6961799207504753, 3.9077225180493995, 3.4105505265314924, 3.876100470958863, 4.992440653525983, 4.780324173115368, 4.02541677680977]"
"(3, 2, 1, 0, 4)",4.312924251478585,2.9599046122493142,0.8805631337921084,"[5.129046992032865, 3.4193030194530327, 5.336428888317231, 4.388551969444061, 5.410929758694602, 4.241187322156997, 4.968928067814762, 5.096357481755879, 3.9950952851973587, 6.313858247481382, 3.1018474963493294, 4.48271043176155, 4.300513996231347, 3.17523856048408, 4.213922484336597, 3.59106772782212, 3.9592495798752223, 2.998278189465218, 6.071470663893223, 3.4733303058255807, 4.643788827392222, 3.2084459515447934, 4.0926419237207865, 4.595282862870206, 4.464035536807028, 2.9599046122493142, 3.718953251834808, 5.132170735629287, 5.173174053217245, 3.732013320699424]"
"(3, 2, 1, 4, 0)",2.8065470632670904,2.0348863087706084,0.489021589589093,"[4.044494508563111, 2.7613861599838665, 2.156680175526025, 2.0348863087706084, 2.7456926928261063, 3.0068798145864934, 2.503832831857724, 3.031369074251723, 3.1770413757964477, 3.5288883300039235, 2.997689711636473, 2.5534565869468264, 2.776570448945923, 2.7398007325636025, 2.485505353241259, 2.494679038255637, 2.4812992066089836, 2.8682508496126013, 2.900447945186203, 2.1955731220874415, 3.1214206129718707, 2.2074708259690943, 2.3242756821345276, 3.56193695409714, 2.6377029642338723, 2.397522777516306, 2.372263194033139, 2.8772937812475528, 3.763885435179601, 3.448215403378637]"
"(3, 2, 4, 0, 1)",3.7861350445159654,2.1453815203981863,0.9678407227825915,"[5.960918842924336, 3.4046796886236796, 3.4094696042388066, 2.7556772036801065, 3.729722276709004, 3.950128313531813, 5.5059452025451945, 5.148409784966668, 3.971397173354848, 5.303966834104724, 3.142224579712876, 2.8403683453839395, 3.308776382580502, 3.5841680056988454, 2.596122801398337, 3.1176555866373037, 3.936543660771485, 2.774590899031192, 3.1677367692283953, 2.1453815203981863, 4.65400448832941, 3.9019246136387706, 3.7475819409856594, 4.052905044299304, 4.382816153565996, 2.4997520306365115, 2.4483577198593283, 4.579137021062229, 4.900757019404729, 4.6629318281767995]"
"(3, 2, 4, 1, 0)",3.139308216294753,2.0357971535442703,0.8194783986041545,"[5.094882007975724, 2.633509148768276, 2.8384855381511183, 2.0357971535442703, 2.37803358446459, 3.2677646156305817, 3.518225030331836, 2.6644671329862324, 3.0043473277643327, 4.089562909982849, 2.527952692944256, 4.2955634245059064, 2.655471116705562, 2.80267355505951, 4.093693177130055, 2.4369648878048125, 2.195325629914082, 3.193728929828194, 4.932886885927651, 2.5972940765160413, 2.989011047244517, 2.435196031699943, 2.3453714574190236, 3.345431623441709, 2.861136633384157, 3.822128706979726, 2.1371492209842886, 2.682297041618752, 4.108749561133221, 4.1961463390013725]"
"(3, 4, 0, 1, 2)",3.327794602975213,2.246998782935311,0.7477046070869351,"[4.626455625508323, 2.2577372627158216, 2.47169938955208, 3.2629751644450016, 3.8282004734350825, 3.7699730838483254, 2.9635907256656013, 4.939527396109074, 3.194366586847757, 4.878684596788488, 3.5484176781854058, 4.178542814637458, 4.039520680930082, 3.4838367608334377, 2.2699885445807695, 2.8273636038452183, 3.2820137122365542, 3.13579901654534, 3.2992682822951607, 2.5517988033746746, 3.724075019697974, 4.094719585734688, 2.985881875055595, 3.6820327753629924, 2.342584392689939, 2.246998782935311, 2.3516935584905427, 3.1953639856442684, 2.917451138748106, 3.4832767725173106]"
"(3, 4, 0, 2, 1)",3.44197254372012,2.3593961633714824,0.6296323855118274,"[5.066217254542665, 2.7413704700045227, 3.2078692004059435, 3.226937124167691, 3.6481798121169318, 3.330295063825031, 3.6294001025719815, 4.450558575507799, 3.4737350982234916, 4.398505345462783, 2.9802855437487015, 3.1137177150833293, 4.466572983363796, 3.5965491488796615, 3.1625989743962375, 3.2477328297116843, 3.6681374498515775, 2.9344181840838575, 3.489774416434958, 3.1359086855922493, 3.1160016096172405, 2.5385278924540517, 3.9923689287571986, 3.796466453719268, 2.8059012972543784, 2.3593961633714824, 2.6779204503388367, 3.2863339092407817, 4.507430592104824, 3.2100650367706396]"
"(3, 4, 1, 0, 2)",3.1431810530943745,2.013674862976473,0.7248210915879357,"[4.452357733310861, 2.6670779380203298, 3.0582414120097545, 2.4627929349764734, 4.387524985075009, 3.7686553965062544, 3.360356889455654, 4.43113036334345, 3.5581074791968255, 3.916737205321525, 3.3007925515638856, 3.07740760925828, 3.1404901084601957, 3.3086275653065886, 2.013674862976473, 2.487625051564965, 2.059439934058451, 2.74725439536463, 3.3603810731663604, 2.760392889852929, 3.7558244972988772, 2.1933766604493488, 2.493566305509215, 2.6470817587952205, 2.35393288312041, 2.3618686026524003, 2.439161566178562, 4.192895659021158, 3.9772053136997947, 3.561449967317342]"
"(3, 4, 1, 2, 0)",2.98712003612623,1.8156875372694763,0.6934913435375153,"[4.8983163063931165, 2.0391698185392073, 2.6027590123898774, 2.233584705264643, 3.776954963643015, 3.298065355713321, 2.7336550278025675, 3.4280191456223488, 3.0607545592019876, 4.042872134672466, 3.092821637359054, 2.0586539618826403, 3.510549813687173, 2.582825306120643, 2.49358215095683, 2.8375018511671644, 2.2767241970369203, 2.6953600175110113, 3.442674389851179, 2.2019207049942855, 3.1565833088433175, 1.8156875372694763, 2.6472601965464544, 3.61702224712787, 3.0344227794899, 2.5229012779346114, 3.321615424440433, 3.9922589743193497, 3.7292036433382063, 2.4698806346678124]"
"(3, 4, 2, 0, 1)",4.447772368198718,2.583396805144446,1.186385099867567,"[5.5309046804338955, 3.1565113050097913, 4.1657049936846535, 4.720221175590768, 4.20041125121859, 3.5205396994995106, 3.241970385102482, 7.06625995828207, 4.468448127331224, 4.863839535960801, 3.9963393822568065, 5.078371161630916, 4.121209241891424, 4.230641770924572, 3.055311909677315, 2.583396805144446, 4.370086392411198, 4.526216345820542, 4.546615234708731, 3.368233566603845, 4.261305233291893, 3.542567391915372, 3.07201380082231, 4.731281212258515, 3.443394029652982, 5.402701963651212, 7.0547900874147595, 3.7204401966778344, 6.322837887942128, 7.070606319150972]"
"(3, 4, 2, 1, 0)",3.074810777681125,1.4906317870325871,0.7111538572184432,"[4.960279886604812, 3.2331707357006296, 2.602231773634548, 2.2906215065017475, 3.3796250967024006, 4.08885239774153, 2.8067639992596547, 3.417127931167613, 2.8690436080014967, 4.28529997687268, 3.424193738124202, 3.3182096056976054, 2.1839750134755107, 2.984811518979867, 2.627360333682158, 2.5278308735803163, 2.7828194583035772, 2.997305101022629, 2.60038078256233, 2.1118906739770122, 2.582187063795948, 2.7380996225649024, 3.025051431318791, 3.3987117803172198, 2.9731593406773387, 3.1982348952823547, 1.4906317870325871, 3.1633410533063167, 3.830770048031647, 4.352342296514319]"
"(4, 0, 1, 2, 3)",4.436972612914198,2.450089350446283,1.13118816411914,"[5.2721268344848475, 3.0318376708287476, 4.193327946325339, 4.230607909744998, 4.760569180403209, 4.168385707320699, 5.493349160886606, 5.876681373428834, 3.802360095159938, 8.377880401066921, 3.3812839194746465, 3.784493037410536, 3.9125302311094994, 4.76668255468877, 3.355152251907858, 2.9502350018577883, 4.014546876165593, 3.6945389171116108, 5.154304004580911, 4.14008442810338, 4.917217774438345, 3.5296511317147905, 4.732940522985883, 4.801245090338794, 5.561191476124981, 2.450089350446283, 3.3651527797386294, 4.71473182161359, 5.751720382957909, 4.924260555006036]"
"(4, 0, 1, 3, 2)",4.296679597957305,2.5273112355383014,1.13681259212953,"[6.388948945061417, 2.950138116272375, 4.520480916906737, 3.303790894159379, 4.600275285446038, 3.65779483039828, 5.34244973458714, 5.408351314008339, 3.6764407516088706, 7.285308893364586, 3.1066749952971233, 3.9141787152103844, 4.020251067366925, 4.832928199690496, 4.029706058040765, 3.604892052499278, 5.085745384135035, 3.126373991133993, 4.729155623138583, 3.3375881521228306, 4.898438490845196, 3.1520636638142707, 4.7783965904018935, 3.7002266200359895, 5.834631564041853, 2.5273112355383014, 3.1221210906022603, 4.86233896981377, 6.007060941483903, 3.0963248516930997]"
"(4, 0, 2, 1, 3)",4.328013703200664,2.8539666877182936,0.9621622078322775,"[5.217717395653721, 3.125995973801225, 3.233352289596924, 3.8000055212791146, 5.806004546562267, 5.113604610792732, 4.453438789010572, 6.25192972623447, 3.4800633292550973, 5.677072681988678, 3.678347881933135, 3.8719171334721216, 4.364711717623906, 5.207904532994219, 4.435021610890531, 4.062411597500111, 5.67495462449743, 2.9818563028924667, 5.993387248870433, 3.7184918566534733, 4.912221096046324, 3.053652961081882, 4.478928521511533, 4.81254538952141, 4.009101358399335, 2.8539666877182936, 3.129345356632973, 3.8666700187799457, 4.832034965264968, 3.74375536956064]"
"(4, 0, 2, 3, 1)",4.570931307199436,2.6790163173300776,1.0003142868347938,"[6.082623512249657, 3.031632068489444, 3.877937530968891, 4.799108452218359, 6.211407087983216, 4.921512510676281, 4.712858817259221, 6.1587650502573235, 4.08643033783262, 5.120021844065861, 3.8520735119570833, 3.6074627625365996, 4.1621238895042785, 3.7241664697698487, 4.145116398030159, 5.8673687188465875, 4.270272365380796, 3.9405459530443108, 5.922517411127385, 4.3211260395773206, 5.552850403653565, 3.3011181570414707, 6.441349493874935, 4.675124871030112, 2.6790163173300776, 3.627987950360537, 3.494347302207005, 5.368397715479962, 4.69163446656706, 4.481041806663135]"
"(4, 0, 3, 1, 2)",4.904412538445265,2.931864618627393,1.0786304700149407,"[5.818582246116558, 2.931864618627393, 6.311910047146153, 6.09161538115443, 6.9856043796278, 4.782171243106367, 5.376725367261589, 6.0759257255921755, 4.855579388854059, 6.631821380583163, 3.5992049579863234, 3.846362735016972, 4.365134936604326, 4.856615828630649, 4.281726995473519, 4.078189430621663, 5.191700079693078, 3.708997627093087, 4.587056620972923, 4.151594061545948, 4.756287089836804, 3.858879686183549, 4.742318586927363, 4.265041121517089, 6.102055029625399, 2.9393429572322383, 4.317219440659375, 6.8604195572997835, 5.483800561015777, 5.278629071352361]"
"(4, 0, 3, 2, 1)",4.784194884400896,3.0616533863759234,0.9253709385853991,"[5.424043386155627, 3.853803357475884, 4.293951013693248, 3.926750160990054, 5.861794000842719, 5.420691898223784, 4.098016090308646, 6.557741453414655, 4.551429368043907, 6.565167988026437, 4.644227702968111, 3.2602166099893886, 4.151684948307329, 3.8850462692412053, 4.011180563316831, 4.867158778465279, 5.203928849990927, 4.671820224137288, 5.367547270002673, 4.406019061066992, 5.456848323045887, 3.0616533863759234, 4.184393793337665, 4.265125288677304, 6.121440670429997, 3.6196131631221844, 5.378910534894516, 6.007374761573732, 4.5689077489174545, 5.8393598669912326]"
"(4, 1, 0, 2, 3)",4.562772371215121,2.9764432070309805,1.174867629299832,"[4.840283958984421, 4.119040529725402, 4.095868819680715, 4.452203546368282, 7.817528900876323, 4.282998182045148, 5.145630347982006, 5.483708780348063, 4.159703095700596, 7.742960675020566, 5.298127569684795, 4.115681899357762, 3.384851147978274, 3.891595706637836, 2.9764432070309805, 4.998281302391629, 4.269177210840909, 3.1738225129004682, 6.927709090480697, 3.6295001431209597, 4.51522836202004, 3.7949429713335507, 4.273800545053665, 4.597921251638188, 4.762222137438031, 3.3709013982791696, 3.3239467141467625, 3.801430840146517, 5.377075219634424, 4.260585069607427]"
"(4, 1, 0, 3, 2)",4.254939281856683,2.7206405147136694,0.95380581757896,"[5.630257075497329, 3.6425575906024306, 3.8752408709631254, 4.873483138220722, 5.620222923556324, 4.422568575294098, 3.296311113576397, 5.248354729684085, 4.2125558575070885, 6.287059281163266, 3.748559360123545, 3.7023209494231764, 3.5188957500479505, 3.566011846997549, 2.7206405147136694, 3.939904563187958, 5.509854668391914, 4.087038662006624, 6.288504083847536, 3.6901252064579437, 4.526805567462153, 3.08784379225446, 4.099393716674257, 4.198469139994472, 4.213150651981824, 2.866600765574487, 3.194495053388752, 3.503805045065422, 5.331301610670833, 4.745846351371107]"
"(4, 1, 2, 0, 3)",4.963782138878354,3.501150707998923,0.6763337962863086,"[5.4485374970285925, 5.4190759125439145, 5.042520990607786, 4.217277362698912, 6.1993225697257826, 4.530173439086258, 4.163079932346045, 5.4883164339986985, 4.729325854368087, 5.717517276478936, 4.890585258628695, 4.375158772597188, 3.7749151255878193, 4.806692061124066, 4.073980904070015, 3.501150707998923, 5.340335011733802, 4.836072418222084, 4.946496306263347, 5.320583888819037, 4.343489840357458, 4.798220182744674, 5.1846610938013535, 4.923994578094692, 6.514130160081017, 4.528601215124631, 4.891991356633667, 5.73212181212107, 5.470811639618157, 5.704324563845913]"
"(4, 1, 2, 3, 0)",3.6737961883725307,2.3282636961290057,0.6831024333422501,"[4.7959640607508565, 3.615158313916115, 4.1949055735114, 3.1044309638915455, 4.432373707886744, 4.078617973200522, 3.292737422519669, 2.7138515312254112, 3.922081884822536, 4.391330037901982, 3.4240955532952073, 3.3466464059809526, 3.5116619254137187, 3.5214679781888516, 2.6766411045289145, 2.9636151284060057, 3.9479210660030986, 3.825500544714884, 3.594826860094352, 3.257614391839267, 3.8577654133353736, 2.3282636961290057, 3.8803015298292856, 3.4355282286952082, 4.089974187326563, 2.8788325390446508, 3.349472858559512, 5.041788251264126, 5.3869129884858715, 3.3536035304142877]"
"(4, 1, 3, 0, 2)",3.774838273999939,2.2082700800106108,0.7842604048063236,"[4.919355534189495, 3.109132426081449, 3.7626181942859542, 3.4826677062537623, 4.276820044242678, 4.452486033862048, 3.6324361401175675, 3.833376558508121, 3.4289332376155315, 4.431501909461626, 3.8008124775824244, 4.326840367311847, 3.2370114489785715, 3.715385805289322, 2.867403732846431, 3.30652952704554, 3.215504964219725, 3.2340497869347056, 5.139281826158018, 3.4103973130771954, 3.8727409422363737, 2.2082700800106108, 4.205448692171689, 5.026229402524806, 3.2467515619010445, 2.9421189459990567, 2.519830666166019, 5.340157030227501, 5.042674582012244, 3.2583812826868104]"
"(4, 1, 3, 2, 0)",3.2342798714676215,2.0578797793788954,0.6639530076363884,"[4.644014794068132, 2.3185737235732096, 4.253272446209539, 2.7712363115268985, 3.031436170046588, 3.01311929373385, 3.3507714040829883, 2.6567942920824246, 3.3049997144672036, 4.310998425175988, 3.6798784506678786, 2.583748308937234, 2.9922310260317917, 3.22562643757996, 3.07777486214582, 2.3192293665593993, 3.5047969720740424, 3.090327291019605, 3.9845948244336484, 2.8141359956692753, 3.0943225078799212, 2.097101978707749, 3.515770806874161, 3.1585483171680226, 3.377410689189545, 2.8596484070064374, 2.0578797793788954, 3.743219258540703, 3.611549591212329, 4.585384697985413]"
"(4, 2, 0, 1, 3)",4.26427765842087,2.524498298997537,1.1164423414132887,"[6.283850361999412, 3.857869762893869, 3.8230169966540712, 3.7392880392815564, 5.321309544330403, 4.067161450952279, 4.166850701090758, 6.40408257839221, 3.975524192018001, 3.8308103430479763, 4.078759921914389, 3.4390881482928943, 3.32681394821479, 6.352310288830231, 2.524498298997537, 4.80244519041774, 4.735573732922642, 2.935968272990926, 5.782961279021069, 2.724906192758341, 4.647611466565431, 3.2367344056659335, 3.814928878869591, 4.731126780392991, 4.508067269388426, 3.404104326139483, 2.905133675419793, 4.518772667542922, 6.626892959730897, 3.3618680778895556]"
"(4, 2, 0, 3, 1)",4.691125184777264,2.920667990486685,0.9885346256036975,"[6.679039135957969, 4.483040109023876, 4.102332286058728, 3.655483132509807, 6.750419871698039, 4.729768883705669, 4.636956580721418, 4.453351002943496, 4.074343119930688, 5.370801983012846, 3.903993954499708, 4.410680701134888, 3.902579759694802, 3.9314542571942175, 3.5676443402055047, 4.008326118721348, 5.20046867279763, 3.9906333670218466, 7.051820687770307, 4.451672384144931, 5.368011428528937, 2.920667990486685, 4.5207192266922505, 5.5075927965134674, 3.8698524515264467, 4.183206472220147, 4.105833650345855, 5.05962552659501, 6.03094123481579, 5.812494416845628]"
"(4, 2, 1, 0, 3)",4.729233253196821,3.592227101233068,0.736753215893932,"[6.16833954735638, 4.74762875395324, 4.151503602948149, 4.173506291598022, 4.801505993576643, 5.32534175381721, 4.073390856362847, 4.529576938309898, 4.416507472947381, 5.933659648624305, 5.293505793549504, 3.645761522822115, 4.364497925950933, 5.371889792873675, 3.8251084668071376, 3.592227101233068, 4.745248704624146, 3.9903262086187286, 4.685809125781757, 5.1523648008579555, 5.244441986081046, 3.8064110309796977, 4.785082873181472, 4.390049710747008, 5.438485588034768, 4.213749159360252, 4.040380008071536, 5.462659566085636, 6.5281868539014445, 4.979850516848664]"
"(4, 2, 1, 3, 0)",3.60000406013185,2.4303653405140757,0.7881899519291041,"[4.684620968618286, 2.4303653405140757, 4.676167088348878, 4.004860623276809, 3.5964022457982106, 2.847652704156963, 3.7586801999254167, 2.9204640631609107, 3.511901863498192, 5.3900735616879025, 3.2830545106505262, 2.9876292445100066, 3.222014288651413, 3.7581904094158283, 3.397852356051708, 3.2267750514331257, 3.350043157364412, 3.61396413888001, 3.384196227538018, 3.3383539820087003, 4.421898765110654, 2.5340929032949737, 4.054791549452001, 3.468601720808026, 3.665972390216689, 3.0356340390107825, 2.5091979393359387, 3.814163379758259, 5.984764268819857, 3.1277428226589192]"
"(4, 2, 3, 0, 1)",4.992011062234913,3.461727856323542,0.9801180407848253,"[5.896290741758054, 5.851439284323935, 5.249040579426316, 4.915222463609368, 4.982362264254716, 5.290395071656129, 4.559666856755937, 4.622342949588868, 3.827845692132321, 5.879641652544203, 4.815082534641745, 6.112172920265972, 4.8022394336929795, 3.913878103296544, 3.461727856323542, 4.179590139795596, 5.077874099084791, 3.7736461945129145, 4.599719287064772, 4.2918794394172615, 5.473459626290414, 4.066242543225179, 4.15313787701782, 7.127447544339164, 4.331922503740114, 4.221277146559338, 4.358264650177643, 6.685599149960338, 7.347338834556606, 5.893584427034836]"
"(4, 2, 3, 1, 0)",3.1400638421588405,1.915761100206833,0.6530756662614622,"[4.496052099745776, 2.8683811835154684, 2.53726387878158, 2.518261321301112, 2.9782690487659464, 3.111683418707174, 3.824585456277867, 3.286184865958872, 3.51126828441828, 3.6052443496507878, 2.8096757435154247, 2.9471698995675237, 2.848886352479465, 3.00371954442481, 1.915761100206833, 2.455938848811048, 5.032301169602113, 2.7211682221708764, 3.1935123647833907, 2.760120478010443, 2.8207871197197822, 2.4512778650724605, 3.099627282813919, 3.1015737763230202, 3.3765003503401156, 2.914360713030812, 2.3108649091081572, 3.883692497130341, 4.03660232208574, 3.7811807984460843]"
"(4, 3, 0, 1, 2)",3.9673473226348674,2.621538843737883,0.9687586600690169,"[5.299227999051615, 2.63063203476485, 4.0006305489553755, 3.5727406979529364, 3.5528100132510736, 3.8068804904905633, 2.8923263391595593, 4.660502570831597, 4.358370027023692, 7.2940962329413, 3.3624787944526315, 4.20680895728518, 4.488888515548675, 3.167799050020163, 2.952135140985238, 2.621538843737883, 3.5594288796172044, 4.387253305324808, 3.7691682578067693, 3.676560602514537, 4.377225581846409, 2.915438898050931, 5.564564491469598, 5.066675667520514, 3.2909116610003935, 3.100208392842821, 3.834641964178567, 3.932517782850631, 4.656633541480159, 4.021324396090343]"
"(4, 3, 0, 2, 1)",4.18693666370167,2.5139749973349512,0.8804336954157969,"[5.15582973225224, 3.6754438072985973, 2.886849212524314, 4.327085016202802, 4.5814242300692225, 4.986258388771937, 3.0509055115005332, 5.693904370995653, 3.235402199924167, 5.816831332628598, 3.80563372647322, 4.2672716461602445, 4.257069928423413, 4.630573513985168, 3.8951267452000335, 3.388511671754979, 5.145604778594695, 4.501211466974855, 5.470357882842364, 3.7887375004672736, 4.243802472743478, 2.956444038818913, 3.8751729916336126, 3.4466909538776704, 3.642419097641547, 2.5139749973349512, 3.3880489522790587, 4.321804116274922, 5.321841864016216, 5.337867763385384]"
"(4, 3, 1, 0, 2)",3.686693100577469,2.14189572953814,0.9165254118119793,"[4.6833999129156085, 3.341902461304072, 5.854866066380473, 2.8715440757907778, 4.470640156327711, 4.317855648771556, 3.5696729271785737, 4.664447926431105, 3.2575673323139647, 5.167854466953188, 4.336859986758236, 2.9755178101083444, 3.884794847889256, 4.276476833981087, 3.3388666640689784, 2.491324311451414, 3.2162820947574726, 3.166373285742464, 4.764112375620908, 3.315084692168339, 4.195308178983982, 2.4296774122002662, 3.2182161146866934, 2.665377565012778, 2.847141797784335, 2.14189572953814, 2.443697021077387, 3.734216557050186, 5.074687103701983, 3.885131660374785]"
"(4, 3, 1, 2, 0)",3.1266856386407733,1.9910128946198495,0.8092642742169456,"[4.411386355076446, 2.606844855062723, 2.9801617121707222, 2.5636583006582967, 4.766522954447016, 2.991384543574648, 2.9668140920968042, 3.5372793868906833, 2.98613140287583, 4.471182163946301, 2.829818870293954, 2.0351197908076086, 3.186141397961129, 3.884790480802096, 2.470403792514652, 3.018904718405743, 3.2050532407004235, 3.3758852088624316, 5.223325399657061, 1.9910128946198495, 2.8594524416486355, 2.4679602583636124, 2.8266103368143005, 2.6891711144213217, 2.768421493955505, 2.386013820335915, 2.195710409957772, 2.7122779297999364, 4.549007817266696, 2.84412197523508]"
"(4, 3, 2, 0, 1)",4.669400130569874,3.0704615270746554,1.1509523622086955,"[6.191622325752884, 4.070511550876983, 5.914117765274302, 3.7422119965573795, 4.486797071690161, 5.527065789141086, 4.687386148208879, 6.673443770452726, 4.211129715202963, 6.208288612771698, 3.7808411827021806, 3.7742471975090366, 5.243173383348237, 3.0704615270746554, 3.1649353765098147, 3.652772055296256, 4.132253450973716, 3.3869458853396592, 4.312594769807775, 3.9226671413240592, 5.024647994627467, 3.413400382025837, 4.490376362006012, 3.5740436304490144, 4.448877407468688, 4.610200770159762, 7.882596167726555, 4.554405418541483, 6.295014721746159, 5.634974346530786]"
"(4, 3, 2, 1, 0)",3.223310278890716,1.8294046812113194,0.7981364161560642,"[6.057261920455198, 2.743935830277362, 3.3616300102852406, 2.0943643571662642, 3.100123097356932, 3.050091642322139, 3.201694791043243, 3.867442524000708, 3.4693195961590217, 3.8704114623890753, 3.0204470228526854, 2.676549678899072, 2.8027953777073846, 3.760362249317542, 1.8294046812113194, 2.6821218829828277, 3.0008911054884537, 3.1875605340043918, 3.825959516777021, 2.9670047917825095, 2.706321484699315, 2.451872302810802, 2.9974015491394628, 3.940852505017361, 2.681095338488905, 3.0012216946698085, 2.467927529165778, 3.528812366638278, 4.825228288764737, 3.529203234848642]"
